id,TipoDeInmueble,TipoDeOperacion,Dormitorios,Precio,Moneda,Zona,FechaDeActualización,Descripcion
1504,Departamento,Alquiler,1.0,120000.0,Pesos,Bº Nueva Córdoba,06.07.2023,Alquilo Dpto 1 Dormitorio Amplio C / Balcón y Amenities Bº Nueva Córdoba.
1505,Departamento,Alquiler,1.0,110000.0,Pesos,Bº General Paz,06.07.2023,Alquilo Dpto 1 Dormitorio C / Balcón a 1 Cuadra Av. 24 de Septiembre Bº  General
1506,Comercio,Alquiler,,55000.0,Dólares,Bº Centro,05.07.2023,OFICINA 70 M2 - 4 AMBIENTES - PLENO CENTRO
1507,Departamento,Alquiler,1.0,16000.0,Pesos,Bº Centro,05.07.2023,COCHERA B° CENTRO . ITUZAINGO N 169 . EDIF. SIRIO LIBANÉS . GASTOS  INCLUIDO
1508,Comercio,Alquiler,1.0,95000.0,Pesos,Bº Centro,05.07.2023,"ALQUILER - Local Comercial 60mts2 aprox. c /  Sótano,  Depósito y Baño -$95.000"
1510,Comercio,Alquiler,,40000.0,Pesos,Bº Centro,04.07.2023,CENTRO Oficina D Funes Paseo Santa Catalina  mts Gral Paz 
1511,Departamento,Alquiler,2.0,240000.0,Pesos,Bº General Paz,01.07.2023,"SONOMA RIBERA,  2 DORM+COCHERA"
1512,Departamento,Alquiler,1.0,25000.0,Pesos,Bº Villa Union,29.06.2023,"Bº VILLA UNION,  SOBRE CALLE PRINCIPAL.-"
1513,Departamento,Alquiler,1.0,65000.0,Pesos,Bº Cofico,29.06.2023,Alquilo Oficina C / Privado en Excelente Ubicación Bº Cofico
1515,Casa,Alquiler,3.0,550000.0,Pesos,Bº Villa Belgrano,26.06.2023,ALQUILER TEMPORARIO TRES DORMITORIOS PISCINA Y CANCHA DE TENIS
1516,Departamento,Alquiler,1.0,115000.0,Pesos,Bº Nueva Córdoba,23.06.2023,ALQUILER Depto. 1 dm - Nueva Córdoba
1517,Departamento,Alquiler,1.0,130000.0,Pesos,Bº Alta Córdoba,23.06.2023,ALQUILER DEPARTAMENTO UN DORMITORIO Y ½ Bº COFICO
1518,Departamento,Alquiler,1.0,110000.0,Pesos,Bº Nueva Córdoba,23.06.2023,"Ituzaingo 750,  Un dormitorio"
1519,Departamento,Alquiler,1.0,80000.0,Pesos,Bº Alberdi,22.06.2023,CENTRO 9 DE JULIO 800
1520,Departamento,Alquiler,3.0,270000.0,Pesos,Bº Chacra del Norte,21.06.2023,CHACRA DEL NORTE ALQUILER 3 DORM NUEVO!!!!
1521,Comercio,Alquiler,,320000.0,Pesos,Bº Granja de Funes,15.06.2023,LOTE EN ALQUILER SOBRE AV: NUÑEZ 1600m2!!!
1522,Departamento,Alquiler,1.0,108500.0,Pesos,Bº Los Gigantes,13.06.2023,EXECELENTE OPORTUNIDADS B°Los Gigantes
1523,Departamento,Alquiler,1.0,130000.0,Pesos,Bº General Paz,12.06.2023,Video! 2d Gral Paz + Coch Opcional. Calefacción. Sum. Piscina. 4R-334
1524,Departamento,Alquiler,1.0,150.0,Pesos,Bº Manantiales,12.06.2023,Alquilo DEPTO en Manantiales
1525,Departamento,Alquiler,1.0,130000.0,Pesos,Bº Nueva Córdoba,09.06.2023,En el Corazon de Nueva Cordoba ¡HERMOSO DPTO AMOBLADO! en alquiler
1526,Departamento,Alquiler,1.0,42000.0,Pesos,Bº Padre Claret,06.06.2023,Alquilo Deposito a Metros de la Mujer Urbana
1527,Casa,Alquiler,4.0,219000.0,Pesos,Bº San Martin,05.06.2023,CASA APTO USO PROFESIONAL / COMERCIAL
1528,Comercio,Alquiler,1.0,320000.0,Pesos,Bº Docta Urbanización Inteligente,05.06.2023,Alquiler importante Local Comercial en Docta
1529,Comercio,Alquiler,1.0,140000.0,Pesos,Bº Docta Urbanización Inteligente,05.06.2023,Alquiler Local Comercial Docta
1530,Comercio,Alquiler,1.0,180000.0,Pesos,Bº Docta Urbanización Inteligente,05.06.2023,Alquiler Imponente Local Comercial en Docta
1531,Duplex,Alquiler,3.0,170000.0,Pesos,Bº Rincon de Manantiales,02.06.2023,Excelente duplex con inmejorables terminaciones
1532,Departamento,Alquiler,1.0,60000.0,Pesos,Bº Villa Cabrera,30.05.2023,Dueño alquila local en Av. Caraffa
1533,Departamento,Alquiler,1.0,115000.0,Pesos,Bº Nueva Córdoba,29.05.2023,ALQUILER 1 DORM A ESTRENAR SOBRE CAÑADA - DISPONIBLE DESDE ABRIL
1534,Departamento,Alquiler,1.0,10.0,Pesos,Bº Centro,29.05.2023,PEATONAL 9 DE JULIO - LOCAL EN ALQUILER
1535,Departamento,Alquiler,1.0,110000.0,Pesos,Bº Centro,29.05.2023,En Pleno centro -Zona Tribunales DPTO 1 Dormitorio en alquiler!
1536,Departamento,Alquiler,1.0,42000.0,Dólares,Bº Centro,25.05.2023,PASEO SOBREMONTE 27 DE ABRIL 500
1537,Comercio,Alquiler,,30000.0,Pesos,Bº General Paz,24.05.2023,Cochera Amplia en General Paz - Complejo Sonoma Ribera
1538,Departamento,Alquiler,3.0,180000.0,Pesos,Bº General Paz,24.05.2023,ALQUILER-CASA DE 3 DORM-GENERAL PAZ-PILETA
1539,Departamento,Alquiler,1.0,350000.0,Pesos,Bº Centro,18.05.2023,OPORTUNIDAD!! PISOS DE OFICINAS !!! ADMINISTRATIVO Y SERVICIOS Bº CENTRO!!
1540,Departamento,Alquiler,1.0,75000.0,Pesos,Bº Centro,16.05.2023,ZONA CENTRO ALQUILO DPTO 1 DORM-COC / COM-BAÑO
1541,Casa,Alquiler,4.0,900.0,Dólares,Bº Villa Warcalde,15.05.2023,"Casa en alquiler,  4 dormitorios,  Villa Warcalde con importante parque y  amoblada"
1542,Comercio,Alquiler,,200000.0,Pesos,Bº Liceo General Paz,13.05.2023,ESPECTACUALR LOCAL EN B° LICEO PROCREAR
1543,Comercio,Alquiler,,6.0,Dólares,Bº Los Boulevares,09.05.2023,OFICINAS - Parque Emp. Aeropuerto - 330m2 
1544,Departamento,Alquiler,2.0,135000.0,Pesos,Bº General Paz,24.04.2023,ALQUILER DEPARTAMENTO 2 DORM 
1545,Departamento,Alquiler,1.0,130000.0,Pesos,Bº Jardín,21.04.2023,Barrio Jardin - Seguridad 24 hs!
1546,Departamento,Alquiler,1.0,45000.0,Pesos,Bº Centro,18.04.2023,Centro - Oficina Fte a Cañada - Zona Tribunales
1547,Comercio,Alquiler,,330000.0,Pesos,Bº San Fernando,30.03.2023,ALQUILO LOCAL COMERCIAL AMOBLADO PARA PANADERÍA B° SAN FERNANDO
1548,Comercio,Alquiler,,45000.0,Pesos,Bº Centro,28.03.2023,OFICINA EN ALQUILER ZONA CENTRO
1549,Comercio,Alquiler,,60000.0,Pesos,Bº Santa Isabel,22.03.2023,LOCAL EN ALQUILER EN B° SANTA ISABEL
1550,Comercio,Alquiler,,350000.0,Pesos,Bº Nueva Córdoba,06.03.2023,Alquiler IMPORTANTE Local Comercial - NUEVA CORDOBA
1552,Departamento,Alquiler,1.0,80000.0,Pesos,Bº Providencia,13.01.2023,DOS DORMITORIOS CON BALCÓN EXTERNO - Bº PROVIDENCIA
1553,Comercio,Alquiler,,50000.0,Pesos,Bº Bajada San Roque,23.12.2022,EXCELENTE TERRENO EN ALQUILER ZONA RUTA 20
1555,Comercio,Alquiler,,60000.0,Pesos,Bº San Francisco,28.09.2022,EXCELENTE TERRENO EN ALQUILER CERCA DE RUTA 20
1556,Departamento,Alquiler,2.0,75000.0,Pesos,Bº Nueva Córdoba,27.09.2022,"Bº NVA CBA RONDEAU 69,  2 DOR  SEG 24 HS."
1557,Comercio,Alquiler,,40000.0,Pesos,Bº Centro,15.09.2022,Alquiler de Local Comercial calle Paranà Bº Centro 
1558,Comercio,Alquiler,,250000.0,Pesos,Bº Centro,02.09.2022,LA MEJOR ZONA
1559,Comercio,Alquiler,,300000.0,Pesos,Bº Teodoro Felds,24.08.2022,"OFICINA DE CATEGORÍA,  CIUDAD GAMA!"
1561,Departamento,Alquiler,1.0,45000.0,Pesos,Bº Guemes,19.05.2022,"Guemes-Nva. Cba- Cañada 888 y F. Rivera,  Coc / Sep,  2Balc,  Ext,  Amplio"
1562,Comercio,Alquiler,,1300.0,Dólares,Bº Centro,06.05.2022,CAPITALINAS - OFICINA PREMIUN
1563,Departamento,Alquiler,3.0,65000.0,Pesos,Bº Urquiza,06.05.2022,Dpto 3 Dorm - Villasol
1564,Departamento,Alquiler,1.0,50000.0,Pesos,Bº Urquiza,06.05.2022,Ciudad GAMA - 1 Dormitorio amoblado
1565,Departamento,Alquiler,1.0,45000.0,Pesos,Bº San Rafael,14.03.2022,"San Rafael,  zona colegios,  casa uso comercial.-"
1566,Comercio,Alquiler,,270000.0,Pesos,Bº Centro,21.09.2021,Centro local  vidriera a la calle apto comercios
1567,Comercio,Alquiler,,150000.0,Pesos,Bº Yofre Sud,08.10.2023,GALPON EXCELENTE ESTADO
1568,Departamento,Alquiler,2.0,210000.0,Pesos,Bº Nueva Córdoba,06.10.2023,ALQUILO DEPARTAMENTO AMOBLADO EN NUEVA CORDOBA
1569,Departamento,Alquiler,1.0,200000.0,Pesos,Bº Nueva Córdoba,06.10.2023,ALQUILO DEPARTAMENTO EN NUEVA CORDOBA
1570,Dúplex,Alquiler,1.0,220000.0,Pesos,Bº Nueva Córdoba,06.10.2023,ALQUILO DEPARTAMENTO EN NUEVA CORDOBA
1571,Departamento,Alquiler,1.0,135000.0,Pesos,Bº Cerro de las Rosas,06.10.2023,ALQUILER HERMOSO DEPTO 1
1572,Departamento,Alquiler,3.0,180000.0,Pesos,Bº Alta Córdoba,04.10.2023,Alta Cba unico 3 dorm 2 baños muy bueno
1573,Departamento,Alquiler,2.0,150000.0,Pesos,Bº Alta Córdoba,04.10.2023,Alta Cba 2 dormitorios 2 Baños PB
1574,Departamento,Alquiler,1.0,145000.0,Pesos,Bº Centro,04.10.2023,EXCELENTE DPTO 1 DORMITORIO CENTRO A MTS CAÑADA
1575,Comercio,Alquiler,,130000.0,Pesos,Bº General Bustos,03.10.2023,Hermoso Local Sobre Augusto Lopez! 
1576,Comercio,Alquiler,,90000.0,Pesos,Bº Centro,03.10.2023,ALQ OFICINA AMOBLADA  /  RECEP  /   2 PRIVADOS  /  SALA DE REUNION - CENTRO!!!
1577,Departamento,Alquiler,1.0,78000.0,Pesos,Bº Rosedal,03.10.2023,ALQ DPTO SIN EXPENSAS - PATIO CON ASADOR  - SUPER COMODO!!!
1578,Casa,Alquiler,2.0,200000.0,Pesos,Bº Alto Palermo,03.10.2023,PH complejo cerrado 2 dormitorios y cochera
1579,Departamento,Alquiler,2.0,180000.0,Pesos,Bº Cofico,03.10.2023,2 dormitorios Balcon CON ASADOR
1580,Departamento,Alquiler,1.0,185000.0,Pesos,Bº Nueva Córdoba,02.10.2023,Alquiler 1 Dormí c /  terraza Nva Cba
1581,Departamento,Alquiler,1.0,90000.0,Pesos,Bº Centro,02.10.2023,"centro alquilo 1 dorm,  cocina,  baño, placard"
1582,Departamento,Alquiler,1.0,169000.0,Pesos,Bº Centro,02.10.2023,Cañada Casi Colón. 1 Dorm a estrenar. Balcón. Contrafrente.  Muy iluminado.
1583,Departamento,Alquiler,2.0,200000.0,Pesos,Bº Nueva Córdoba,27.09.2023,UBICACION INMEJPORABLE  -  BV. CHACABUCO ESQ. BV. ILIA
1584,Casa,Alquiler,3.0,240000.0,Pesos,Bº Urca,25.09.2023,RESERVADO Urca 3 Dormitorios 
1585,Departamento,Alquiler,1.0,180000.0,Pesos,Bº Villa Sol,15.09.2023,Alquilo depto 1 dorm. en Bo. Villa Sol 
1586,Departamento,Alquiler,1.0,120000.0,Pesos,Bº Centro,14.09.2023,SE ALQUILA DPTO PLANTA BAJA CON PATIO -1 DORM -1BAÑO-COC / SEPARADA -LIV / COM
1587,Departamento,Alquiler,1.0,100000.0,Pesos,Bº Valle Cercano,04.09.2023,VALLE CERCANO- COMPLEJO C / PILETA y SEGURIDAD- Dto. Externo 1dor.-
1588,Departamento,Alquiler,1.0,40000.0,Pesos,Bº Villa Alberdi,28.08.2023,LOCAL EN ALQUILER
1589,Departamento,Alquiler,1.0,80000.0,Pesos,Bº Centro,16.08.2023,OFICINA fte a Tribunales I - D. Quirós esq. Bolívar  - 4 privados 
1591,Departamento,Alquiler,2.0,100000.0,Pesos,Bº Centro,11.08.2023,CENTRO - 2 DORM - LA RIOJA 122 mts AV. GRAL. PAZ
1592,Departamento,Alquiler,1.0,85000.0,Pesos,Bº Yofre Sud,03.08.2023,Alquiler departamento 1 dormitorios Yofre Sud.
1593,Departamento,Alquiler,1.0,160000.0,Pesos,Bº Centro,24.07.2023,SE ALQUILA DPTO 1 DORM PLANTA BAJA CON PATIO
1594,Departamento,Alquiler,1.0,90000.0,Pesos,Bº Alto Alberdi,23.07.2023,Depto a mts. Nuevo Centro Shopping
1595,Departamento,Alquiler,1.0,120000.0,Pesos,Bº Arguello,20.07.2023,Av. Ricardo Rojas 6.769 Arguello Cba. (Ver vídeo)
1596,Departamento,Alquiler,1.0,105000.0,Pesos,Bº Centro,14.07.2023,DEPTO EN ALQUILER AMOBLADO 1 DORMITORIO 
1597,Departamento,Alquiler,1.0,150000.0,Pesos,Bº Cofico,14.07.2023,"EXCELENTE DPTO EN ALQUILER,  APTO OFICINA"
1598,Departamento,Alquiler,1.0,80000.0,Pesos,Bº Alberdi,12.06.2023,OPORTUNIDAD AMPLIO C / BALCON
1599,Departamento,Alquiler,1.0,150000.0,Pesos,Bº Cerro de las Rosas,12.06.2023,OPORTUNIDAD AMPLIO  DEPOSITO-BAULERA EN PLENO CERRO DE LAS ROSAS
1600,Departamento,Alquiler,1.0,78000.0,Pesos,Bº Providencia,05.06.2023,B° Provindencia - Martin Garcia 564 - se alquila
1601,Departamento,Alquiler,1.0,95000.0,Pesos,Bº Centro,16.05.2023,"SE ALQUILA LOCAL,  CON BAÑO- JUJUY 193 ESQ COLON"
1602,Departamento,Alquiler,1.0,55000.0,Pesos,Bº Alberdi,13.04.2023,ALQUILER DEPARTAMENTO 1 DORM
1603,Departamento,Alquiler,1.0,170000.0,Pesos,Bº Centenario,25.10.2022,"Centenario,  1 cda de La Cordillera"
1605,Comercio,Alquiler,,25000.0,Pesos,Bº Centro,08.10.2023,ALQUILO OFICINA COMERCIAL EN BARRIO CENTRO
1606,Comercio,Alquiler,,3.0,Dólares,Bº Colón,08.10.2023,"Alquiler Oficina Planta Libre,  Parque Empresarial Aeropuerto"
1607,Casa,Alquiler,,1600.0,Dólares,Bº Valle Escondido,08.10.2023,VALLE ESCONDIDO EL BALCON CASA AMOBLADA EN ALQUILER 4 A 5 DORMITORIOS
1608,Casa,Alquiler,,2200.0,Dólares,Bº Jockey Club,08.10.2023,CASA AMOBLADA EN ALQUILER COUNTRY JOCKEY CLUB CORDOBA
1609,Departamento,Alquiler,1.0,120000.0,Pesos,Bº Centro,07.10.2023,ENOOOORME !! 1 Dormitorio en Centro !! INCREIBLE y a mts del Bv San Juan
1610,Comercio,Alquiler,,20000.0,Pesos,Bº Ayacucho,07.10.2023,B° AYACUCHO LOCALES EN GALERIA COMERCIAL FRENTE A COLEGIO REP. DE CHILE
1611,Comercio,Alquiler,,120000.0,Pesos,Bº Centro America,06.10.2023,ESPECTACULAR TERRENO PARA ALQUILARLO LIMPIO P /  LAVADERO O COMO COCHERA - LO  VEMO
1612,Casa,Alquiler,2.0,200000.0,Pesos,Bº Empalme,06.10.2023,ALQUILO CASONA A MEDIA CUADRA DE AV. SANATTINI - NO LA PIERDAS!
1613,Casa,Alquiler,4.0,1800.0,Dólares,Bº La Cascada Country Golf,06.10.2023,Alquiler de casa amoblada  en Cascada Country Golf. 
1614,Comercio,Alquiler,,150000.0,Pesos,Bº Alta Córdoba,06.10.2023,VENDO DEPÓSITO / GALPÓN EN BARRIO ALTA CÓRDOBA 
1615,Comercio,Alquiler,,45000.0,Pesos,Bº Centro,06.10.2023,LOCAL EN ALQUILER - GALERÍA SANTO DOMINGO - CENTRO DE CORDOBA
1616,Comercio,Alquiler,,230000.0,Pesos,Bº San Martin,06.10.2023,GALPÓN CON OFICINA - B° SAN MARTÍN - 396 M2
1617,Comercio,Alquiler,,550000.0,Pesos,Bº Guiñazú Sur,06.10.2023,Galpón en alquiler - 450 m2 - Barrio Guiñazú Sur
1618,Casa,Alquiler,2.0,100000.0,Pesos,Bº Las Palmas,06.10.2023,ALQUILO CASA 2 DORMITORIOS - Bº LAS PALMAS
1619,Comercio,Alquiler,,25000.0,Pesos,Bº Centro,06.10.2023,COLEGAS COWORKING - PUESTOS DE TRABAJO Y PRIVADOS - ZONA MICROCENTRO
1620,Departamento,Alquiler,2.0,230000.0,Pesos,Bº Otro,06.10.2023,"Alquiler DUPLEX en Barrio Docta Urbanizacion , 1era Etapa Camino Autopista  Córdo"
1621,Comercio,Alquiler,,1500.0,Dólares,Bº Cerro de las Rosas,06.10.2023,Importante Local en Alquiler Sagrada Familia
1622,Departamento,Alquiler,2.0,230000.0,Pesos,Bº Centro,06.10.2023,ALQUILO DEPARTAMENTO EN PLENO CENTRO 2 DORM
1623,Departamento,Alquiler,2.0,295000.0,Pesos,Bº Manantiales,06.10.2023,MANANTIALES - DEPTO 2 DORM - CASONAS DE LOS ARCOS
1624,Departamento,Alquiler,1.0,115000.0,Pesos,Bº Cofico,06.10.2023,COFICO - un dormitorio sobre Bedoya
1625,Comercio,Alquiler,,190000.0,Dólares,Bº Docta Urbanización Inteligente,06.10.2023,SE ALQUILA.- LOCAL 100m2 /  DOCTA.- EXC. UBICACIÓN!
1626,Departamento,Alquiler,1.0,120000.0,Pesos,Bº Altos de Velez Sarsfield,06.10.2023,Departamento 1 Dormitorio en Altos de Velez Sarsfield
1627,Departamento,Alquiler,1.0,150000.0,Pesos,Bº Nueva Córdoba,06.10.2023,NUEVA CORDOBA - Departamento de un Dormitorio
1628,Comercio,Alquiler,,166000.0,Pesos,Bº Cofico,06.10.2023,COFICO - Local comercial
1629,Comercio,Alquiler,,123000.0,Pesos,Bº Cofico,06.10.2023,COFICO - Local comercial de 52m2
1630,Comercio,Alquiler,,170000.0,Pesos,Bº Arguello,06.10.2023,ARGUELLO - LOCAL COMERCIAL EN RICARDO ROJAS
1631,Comercio,Alquiler,,85000.0,Pesos,Bº Arguello,06.10.2023,ARGUELLO Local sobre Ricardo Rojas
1635,Comercio,Alquiler,,200000.0,Pesos,Bº Centro,05.10.2023,LOCAL COMERCIAL A LA CALLE ZONA TRIBUNALES-78 M2
1636,Departamento,Alquiler,1.0,115000.0,Pesos,Bº General Paz,05.10.2023,Alquiler Departamento B° General Paz 1 Dormitorio
1637,Casa,Alquiler,2.0,140000.0,Pesos,Bº Alto Alberdi,05.10.2023,Alquilo Casa  /  Departamento Alto Alberdi 2 dormitorios patio asador
1638,Departamento,Alquiler,3.0,320000.0,Pesos,Bº Jardines del Jockey,05.10.2023,JARDINES DEL JOCKEY DUPLEX PARA USO COMERCIAL
1639,Comercio,Alquiler,,25000.0,Pesos,Bº Ameghino Norte,05.10.2023,LOCAL EN ALQUILER!!! INMEJORABLE ZONA RUTA 20!!!
1640,Departamento,Alquiler,1.0,160000.0,Pesos,Bº Nueva Córdoba,05.10.2023,"Departamento en Alquiler,  Nva Cba,  1 dormitorio"
1641,Comercio,Alquiler,,6750.0,Dólares,null,05.10.2023,ALQUILER DE GALPON 1500MTS FRENTE A MERCADO DE ABASTO
1642,Departamento,Alquiler,2.0,250000.0,Pesos,Bº Teodoro Felds,05.10.2023,Alquiler Temporario Dpto 2 Dorm En Villa Sol
1643,Departamento,Alquiler,2.0,200000.0,Pesos,Bº Mariano Balcarce,05.10.2023,Alquiler departamento 2 dorm amoblado
1646,Casa,Alquiler,3.0,500000.0,Pesos,Bº Valle Escondido,04.10.2023,Alquiler CASA Barrio cerrado Campo de Vuelo Etapa 4 ID 1997
1647,Casa,Alquiler,2.0,130000.0,Pesos,Bº Cerro Norte,04.10.2023,ALQUILER Casa 2 habitaciones en Cerro Norte CBA X5022PLB
1648,Comercio,Alquiler,,200000.0,Pesos,Bº Centro,04.10.2023,Depto. de 1 dormitorio en alquiler sobre 9 de Julio 660
1649,Departamento,Alquiler,1.0,550.0,Dólares,Bº Nueva Córdoba,04.10.2023,Alquiler Temporal amoblado – 1 dormitorio en Nueva Córdoba 
1650,Departamento,Alquiler,1.0,65000.0,Pesos,Bº Mirizzi,04.10.2023,Alquilo - 1Dormitorio
1651,Departamento,Alquiler,1.0,115000.0,Pesos,Bº Alta Córdoba,03.10.2023,ALQUILADO!!! Dpto 1D - ALTA CÓRDOBA - Córdoba.
1652,Casa,Alquiler,3.0,160000.0,Pesos,Bº Arguello Norte,03.10.2023,ALQUILER Casa 3 Habitaciones en Arguello Norte CBA
1653,Casa,Alquiler,3.0,145000.0,Pesos,Bº Ameghino Sud,03.10.2023,"Ameghino sur a una cuadra de ruta 20,  linda zona.- "
1654,Departamento,Alquiler,2.0,90000.0,Pesos,Bº Urquiza,03.10.2023,"Torres stabio,  al lado del hiper,  amplio y luminoso! $85.000"
1655,Comercio,Alquiler,,65000.0,Pesos,Bº Alberdi,03.10.2023,"LOCAL COMERCIAL EN ALBERDI,  MUY BUEN PRECIO"
1656,Comercio,Alquiler,,130000.0,Pesos,Bº Jardín,03.10.2023,Alquiler Local Av. Pablo Ricchieri 
1657,Duplex,Alquiler,2.0,300000.0,Pesos,Bº Urca,03.10.2023,ALQUILER DUPLEX URCA
1658,Casa,Alquiler,3.0,350000.0,Pesos,Bº Villa Warcalde,03.10.2023,LA RESERVA VILLAGE Villa Warcalde
1659,Casa,Alquiler,3.0,1000.0,Dólares,Bº La Carolina,03.10.2023,LA CAROLINA Gran Categoria
1660,Casa,Alquiler,3.0,370000.0,Pesos,Bº Villa Warcalde,03.10.2023,ALQUILO Casa Circuito Intercountry a mts. E. Zanon
1661,Departamento,Alquiler,2.0,18000.0,Pesos,Bº Centro,03.10.2023,Alquiler depto TEMPORARIO
1662,Departamento,Alquiler,2.0,200000.0,Pesos,Bº General Paz,03.10.2023,2 Dormitorios 2 Baños Escritorio Barrio Gral Paz
1663,Casa,Alquiler,1.0,70.0,Dólares,Bº Valle Escondido,03.10.2023,VALLE ESCONDIDO - ALQUILER TEMPORARIO - CASA
1664,Casa,Alquiler,4.0,500000.0,Pesos,Bº Maipu Sección 1,02.10.2023,ALQUILER COMERCIAL / VIVIENDA!!!
1665,Departamento,Alquiler,,300.0,Dólares,Bº Nueva Córdoba,02.10.2023,MONOAMBIENTE AMOBLADO EN ALQUILER NVA CBA 
1666,Comercio,Alquiler,,150000.0,Pesos,Bº Centro,02.10.2023,OFICINA EN ALQUILER EXCELENTE CATEGORÍA 
1667,Departamento,Alquiler,2.0,210000.0,Pesos,Bº Nueva Córdoba,02.10.2023,Alquiler Depto 2 Dorm amoblado todo incluido frente buen pastor  
1668,Casa,Alquiler,3.0,200000.0,Pesos,Bº Las Flores,02.10.2023,ALQUILER CASA 3 DORMITORIOS ZONA SUR. BARRIO LAS FLORES
1669,Comercio,Alquiler,,5.0,Dólares,null,02.10.2023,Oficinas en alquiler Parque Empresarial Aeropuerto (pea)
1670,Departamento,Alquiler,2.0,180000.0,Pesos,Bº Alto Alberdi,29.09.2023,"Alquiler DEPARTAMENTO en Edificio Abril,  calle 9 de Julio Barrio Alto Alberdi"
1671,Comercio,Alquiler,,120000.0,Pesos,Bº Villa Azalais,29.09.2023,GALPON EN ALQUILER EN B° VILLA AZALAIS
1672,Departamento,Alquiler,1.0,13500.0,Pesos,Bº Nueva Córdoba,29.09.2023,ALQUILER TEMPORARIO EN NVA CBA
1673,Comercio,Alquiler,,100000.0,Pesos,Bº Yofre Norte,29.09.2023,LOCAL EN ALQUILER EN B° YOFRE
1674,Departamento,Alquiler,1.0,110000.0,Pesos,Bº Alto Alberdi,29.09.2023,ALQUILO DEPARTAMENTO 1 DORMITORIO + ESCRITURA
1675,Casa,Alquiler,2.0,1200.0,Dólares,Bº Cerro de las Rosas,29.09.2023,Departamento exclusivo en alquiler Housing 24 Cerro de las Rosas
1676,Casa,Alquiler,4.0,350000.0,Pesos,Bº Centro,28.09.2023,ALQUILER de OFICINA 500 mts2 - 12 ambientes
1677,Departamento,Alquiler,1.0,150000.0,Pesos,Bº Cofico,28.09.2023,COFICO! DEPARTAMENTO EN ALQUILER 1 DORMITORIO CON COCHERA
1678,Departamento,Alquiler,1.0,150000.0,Pesos,Bº Alberdi,28.09.2023,Dpto en alquiler de 1 dormitorio - En zona tribunales - Corro y Duarte Quiros
1679,Departamento,Alquiler,,30000.0,Pesos,Bº Bella Vista,28.09.2023,ALQUILADO
1680,Casa,Alquiler,3.0,87000.0,Pesos,Bº Observatorio,28.09.2023,Alquilada
1681,Comercio,Alquiler,,65000.0,Pesos,Bº San Martin,28.09.2023,LOCAL EN ALQUILER EN B° SAN MARTIN
1682,Departamento,Alquiler,1.0,90000.0,Pesos,Bº Alto Alberdi,28.09.2023,"Alto alberdi,  linda zona a metros Av.Santa ana.-"
1683,Departamento,Alquiler,1.0,125000.0,Pesos,Bº Centro,28.09.2023,DEPARTAMENTO ALQUILER CENTRO 1 DORMITORIO
1684,Departamento,Alquiler,1.0,90000.0,Pesos,Bº Alto Alberdi,27.09.2023,Pileta y asador !! Fantastico Depto de 1 Dormitorio en Alto Alberdi
1685,Comercio,Alquiler,,170000.0,Pesos,Bº Bajo Palermo,27.09.2023,LOCAL ALQUILER BAJO PALERMO 70 m2 Av. Sagrada Familia 1522 Doble altura.-
1686,Departamento,Alquiler,1.0,330.0,Dólares,Bº General Paz,27.09.2023,DEPARTAMENTO EN ALQUILER AMOBALDO 1 DORM - B° GRAL PAZ
1687,Comercio,Alquiler,,150000.0,Pesos,Bº Providencia,27.09.2023,ALQUILO LOCAL A ESTRENAR FRENTE A PLAZA RAFAEL NUÑEZ PROVIDENCIA
1688,Departamento,Alquiler,1.0,12000.0,Pesos,Bº Centro,27.09.2023,Departamento Amoblado En Alquiler Temporario Barrio Centro
1689,Departamento,Alquiler,1.0,225000.0,Pesos,Bº Alto Alberdi,27.09.2023,DPTO 1 DORM y 1 / 2 - AMOBLADO -  BALCON - ALTO ALBERDI
1690,Comercio,Alquiler,,390000.0,Pesos,Bº San Martin Norte,26.09.2023,Alquilo Amplio Galpon con Oficinas
1691,Comercio,Alquiler,,347000.0,Pesos,Bº Centro,26.09.2023,Planta Libre 2 Baños Patio A ESTRENAR!!!
1692,Departamento,Alquiler,1.0,110000.0,Pesos,Bº Alberdi,26.09.2023,ALQUILER!!! ALBERDI!!! DEPTO UN DORMITORIO UN BAÑO DISPONIBLE YA
1693,Comercio,Alquiler,,150000.0,Pesos,Bº Villa Belgrano,26.09.2023,"IMPECABLE !!! Alquiler OFICINA en Barrio Villa Belgrano ,  calle Av Gauss  esquina"
1694,Departamento,Alquiler,1.0,85000.0,Pesos,Bº General Bustos,25.09.2023,ALQUILER!!! GRAL. BUSTOS!!! DEPTO UN DORMITORIO UN BAÑO DISPONIBLE YA!!!
1695,Departamento,Alquiler,1.0,120000.0,Pesos,Bº Centro,25.09.2023,ALQUILER!!! CENTRO!!! DEPTO UN DORMITORIO UN BAÑO DISPONIBLE YA!!!
1696,Comercio,Alquiler,,2000.0,Pesos,Bº San Vicente,25.09.2023,POLO 52 NAVE INDUSTRIAL 2000m2 GALPON EN ALQUILER
1697,Departamento,Alquiler,2.0,175000.0,Pesos,Bº Cofico,25.09.2023,DEPTO 2 DORM. CON PATIO EN LA MEJOR ZONA DE COFICO - LO QUERES CONOCER?
1698,Casa,Alquiler,3.0,280000.0,Pesos,Bº Colinas de V. Sarsfield,25.09.2023,COLINAS DE VELEZ SARSFIELD 3 / 4 DORM 2 BAÑOS LIV / COM COC / COM PATIO GARAGE
